produkt_id,indeks,nazwa,kategoria,jednostka_miary,cena_zakupu,cena_sprzedazy,stawka_vat,ean,producent,status,data_utworzenia
1016,PRD-75489,Synchronized clear-thinking concept,Podłoża mikrobiologiczne,szt,2062.81,2888.92,23,13372880221,Stowarzyszenie Wolańczyk-Antoszczyk Sp.j.,aktywny,2022-05-10
1017,PRD-76353,Ameliorated fault-tolerant strategy,Szkło laboratoryjne,szt,1859.11,2616.65,23,4562360209643,Małysiak-Kik Sp. z o.o.,aktywny,2020-11-18
1018,PRD-73639,Virtual upward-trending collaboration,Sprzęt laboratoryjny,szt,1430.91,2544.49,23,2020183220138,Stowarzyszenie Rogal,aktywny,2026-06-15
1019,PRD-34891,Implemented incremental model,Odczynniki,szt,3904.52,4530.9,23,9098436746455,FPUH Garbacik-Gierat Sp.k.,aktywny,2022-06-18
1020,PRD-92693,Face-to-face optimal utilization,Podłoża mikrobiologiczne,szt,1181.95,1684.27,23,7367146047801,Fundacja Januszewicz Sp. z o.o.,aktywny,2024-12-31
1021,PRD-76454,Implemented bi-directional benchmark,Podłoża mikrobiologiczne,szt,558.74,588.01,23,8100388917726,Fundacja Jachna s.c.,aktywny,2022-07-05
1022,PRD-65524,Cloned high-level toolset,Szkło laboratoryjne,szt,2024.42,3112.81,23,1199231537925,Fundacja Czajor-Doroba i syn s.c.,aktywny,2025-01-12
1023,PRD-78626,Horizontal impactful project,,szt,3414.81,4876.86,23,9556260455901,Spółdzielnia Amanowicz Sp.j.,aktywny,2024-01-20
1024,PRD-32525,Mandatory homogeneous portal,Szkło laboratoryjne,szt,2909.01,3411.03,23,5684400504554,Szymocha Sp. z o.o. Sp.k.,aktywny,2026-03-16
1025,PRD-19840,Profound static firmware,Podłoża mikrobiologiczne,szt,3715.95,5078.65,23,3757945236022,Fundacja Hak S.A.,aktywny,2021-09-09
1026,PRD-69813,Expanded contextually-based structure,Szkło laboratoryjne,szt,2664.98,4016.75,23,1147930981996,Krzyżostaniak-Dorna Sp. z o.o.,aktywny,2021-01-08
1027,PRD-44655,Team-oriented cohesive forecast,Szkło laboratoryjne,szt,2232.65,3233.72,23,1076127782259,PPUH Skierka-Rząd s.c.,aktywny,2024-06-08
1028,PRD-79560,Persistent system-worthy intranet,Aparatura,szt,3540.7,4404.13,23,5780064524106,Pesta Sp.k.,aktywny,2026-07-19
1029,PRD-50000,Optimized cohesive encoding,Szkło laboratoryjne,szt,990.5,1229.44,23,84665882687,Stowarzyszenie Szmelter-Sypuła i syn s.c.,nieaktywny,2022-01-28
1030,PRD-38383,Reverse-engineered systematic focus group,Odczynniki,szt,1550.62,1840.74,23,8426125381428,Niećko-Parda Sp. z o.o.,aktywny,2025-03-18
1031,PRD-93881,Pre-emptive incremental algorithm,Szkło laboratoryjne,szt,1194.09,1540.53,23,6341581040338,PPUH Wężyk-Trzepizur Sp. z o.o.,aktywny,2020-10-30
1032,PRD-11129,Configurable clear-thinking structure,Podłoża mikrobiologiczne,szt,2127.16,3389.84,23%,8830634398963,Koss i syn s.c.,aktywny,2024-04-22
1033,PRD-50000,Fully-configurable object-oriented migration,Odczynniki,szt,2825.62,4749.06,23,8357823249930,Doktor Sp. z o.o.,aktywny,2026-06-16
1034,PRD-20524,Front-line uniform middleware,Materiały zużywalne,szt,2112.37,2254.62,23,9561244352762,Grupa Maślach i syn s.c.,aktywny,2021-08-30
1035,PRD-36251,Multi-tiered client-server moratorium,Podłoża mikrobiologiczne,szt,943.56,1510.17,23,5991086260763,Powązka-Goliszek Sp.j.,aktywny,2021-11-24
1036,PRD-60816,Reactive regional application,Sprzęt laboratoryjny,szt,3363.72,5218.78,23,9453655711538,PPUH Berek,aktywny,2023-08-25
1037,PRD-35741,Compatible 5thgeneration moratorium,Odczynniki,szt,3862.08,4785.21,23,3798362821625,Strzępek Sp. z o.o. Sp.k.,aktywny,2020-12-29
1038,PRD-72599,Extended demand-driven knowledgebase,Aparatura,szt,1410.67,2395.34,23,3372688971379,Gabinety Putek,aktywny,2024-01-09
1039,PRD-67741,Exclusive fresh-thinking initiative,Szkło laboratoryjne,szt,3300.53,5746.85,23%,8056268327337,Grupa Babiuch Sp.k.,aktywny,2020-09-16
1040,PRD-68854,Streamlined local matrix,Materiały zużywalne,szt,3057.07,3971.26,23,3441200119215,Gumuła-Łabaj Sp.j.,aktywny,2026-01-02
1041,PRD-66024,Compatible foreground implementation,Materiały zużywalne,szt,2046.44,2634.71,23 %,13344969217,PPUH Janc,aktywny,2024-05-30
1042,PRD-44480,Switchable regional hub,Materiały zużywalne,szt,2657.63,3389.87,23,8071328262552,FPUH Buczma Sp.k.,aktywny,2022-07-24
1043,PRD-70715,Implemented heuristic methodology,Sprzęt laboratoryjny,szt,2292.35,2501.24,23,8390430184889,PPUH Misiarz,aktywny,2023-08-08
1044,PRD-22962,Seamless non-volatile hub,Materiały zużywalne,szt,179.47,278.12,23,2830771833198,Grupa Jeżyk,aktywny,2022-05-24
1045,PRD-40590,Mandatory fresh-thinking projection,Szkło laboratoryjne,szt,1755.98,3060.88,23,7865611467766,Puc-Gill Sp.j.,aktywny,2024-07-28
1046,PRD-95089,Devolved non-volatile strategy,Szkło laboratoryjne,szt,2589.36,3209.93,23,8411995318203,Ryfa Sp. z o.o.,aktywny,2025-03-07
1047,PRD-50000,Innovative multimedia hierarchy,Sprzęt laboratoryjny,szt,3574.29,6388.03,23 %,8062474150871,Grupa Ubysz,aktywny,2023-07-28
1048,PRD-50914,Face-to-face regional hardware,Sprzęt laboratoryjny,szt,2567.49,2795.62,23,2395546781541,Tuzimek-Szmelter S.A.,aktywny,2022-05-13
1049,PRD-92168,User-centric stable hierarchy,Materiały zużywalne,szt,1644.62,2320.2,23,1551468598329,Krzeszowiec-Hamera Sp.j.,aktywny,2021-06-04
1050,PRD-47403,Synchronized zero-defect moderator,Aparatura,szt,598.84,820.99,23,90326112011,Spółdzielnia Borkowicz-Banek Sp. z o.o.,aktywny,2020-12-18
1051,PRD-10832,Object-based solution-oriented functionalities,Odczynniki,szt,2268.43,3840.13,23,2870876122479,Czerniakiewicz Sp. z o.o.,aktywny,2024-07-18
1052,PRD-52346,Seamless responsive strategy,Materiały zużywalne,szt,3338.95,4990.59,23,5375370195530,Samol-Długajczyk i syn s.c.,aktywny,2021-08-20
1053,PRD-45227,Multi-layered mobile frame,Aparatura,szt,0,2735.78,23,3751746380327,Stowarzyszenie Szurek,aktywny,2020-08-09
1054,PRD-27109,Centralized demand-driven analyzer,Materiały zużywalne,szt.,3645.78,4688.81,23,9052603766557,Winnik-Kornak Sp.j.,aktywny,2022-10-09
1055,PRD-35990,Virtual regional firmware,Sprzęt laboratoryjny,szt,230.71,376.13,23,8241783042993,Spółdzielnia Siara s.c.,nieaktywny,2024-09-29
1056,PRD-84652,Upgradable zero-defect neural-net,,szt,3284.73,5668.57,23,2041303802040,Morka-Oszust S.A.,aktywny,2025-02-01
1057,PRD-25459,Upgradable high-level software,Aparatura,szt,3005.27,3303.67,23,4754201735728,Jarczak-Korniak Sp. z o.o.,aktywny,2023-05-24
1058,PRD-14394,Down-sized user-facing forecast,Odczynniki,szt,8.71,10.1,0.23,5743392572182,Grupa Drobisz,aktywny,2025-09-12
1059,PRD-43716,Total context-sensitive paradigm,Sprzęt laboratoryjny,szt,3975.82,6882.61,23,8282853516513,Tomzik-Walusiak S.A.,aktywny,2025-05-23
1060,PRD-17978,Implemented secondary utilization,Materiały zużywalne,szt,0,4680.78,23,4388613898447,Buszko Sp. z o.o. Sp.k.,aktywny,2026-01-21
1061,PRD-20707,Cross-group context-sensitive website,Aparatura,szt,2689.29,3354.99,23,3757432886602,Labocha s.c.,aktywny,2024-07-05
1062,PRD-82015,Automated high-level structure,Szkło laboratoryjne,szt,773.02,1297.8,23,9769125686117,Materek-Wajer s.c.,aktywny,2026-02-03
1063,PRD-34549,Intuitive optimal open system,Odczynniki,szt,3692.54,5438.5,23,3879015996795,Leoniak Sp. z o.o.,nieaktywny,2026-06-30
1064,PRD-50000,Horizontal mission-critical portal,Sprzęt laboratoryjny,szt,2952.33,4961.08,23%,2743165009827,Grupa Kopa,aktywny,2023-08-18
1065,PRD-96359,Streamlined disintermediate collaboration,Sprzęt laboratoryjny,szt,2915.49,3106.03,23,3357921075580,Stowarzyszenie Świadek,aktywny,2026-02-09
1066,PRD-94327,Advanced background neural-net,Materiały zużywalne,szt,1834.65,2310.63,23 %,5008180576295,Grupa Kilar-Brzykcy S.A.,aktywny,2022-03-10
1067,PRD-99011,Innovative user-facing superstructure,Aparatura,pcs,2374.61,3043.8,23,8539923751172,Michnik-Kara s.c.,nieaktywny,2026-02-25
1068,PRD-17050,Triple-buffered high-level leverage,Materiały zużywalne,szt,2774.45,4435.22,23%,9314618794183,Bazydło S.A.,nieaktywny,2022-01-04
1069,PRD-61556,Right-sized zero administration software,Podłoża mikrobiologiczne,sztuka,1051.0,1605.24,23,9459455014573,Fundacja Thomas-Balas Sp.j.,aktywny,2026-04-11
1070,PRD-23470,Optimized needs-based instruction set,,szt,848.3,1382.87,23,1179508534117,Mich Sp.j.,aktywny,2021-05-24
1071,PRD-67972,Front-line explicit capacity,Szkło laboratoryjne,szt,92.02,137.78,0.23,6129443257361,Wojtiuk Sp. z o.o.,nieaktywny,2026-04-03
1072,PRD-18654,Distributed 4thgeneration throughput,Aparatura,szt,664.35,981.54,23,5568282070054,Fogt-Palus Sp.k.,aktywny,2022-01-01
1073,PRD-76312,Triple-buffered demand-driven middleware,Materiały zużywalne,szt,2013.54,2754.03,23,1888091075991,Szyja Sp. z o.o.,nieaktywny,2022-07-30
1074,PRD-10231,Cross-group explicit parallelism,Materiały zużywalne,szt,1140.32,1703.76,23,74317630437,PPUH Loba,aktywny,2021-07-20
1075,PRD-79309,Diverse regional moderator,Podłoża mikrobiologiczne,szt,1449.83,2445.09,0.23,5021210557170,Grupa Romankiewicz-Roter Sp.k.,aktywny,2024-06-28
1076,PRD-25332,Progressive transitional architecture,Podłoża mikrobiologiczne,szt,3569.49,4685.7,23,4924614769328,Fundacja Nytko-Procek Sp. z o.o. Sp.k.,aktywny,2023-07-14
1077,PRD-71262,Multi-lateral cohesive core,Podłoża mikrobiologiczne,szt,1104.56,1753.53,23,1355503773668,Madajczyk s.c.,aktywny,2022-12-26
1078,PRD-87453,Customer-focused systematic orchestration,Materiały zużywalne,szt,289.11,462.67,23,5197439152121,Grupa Kręcichwost-Golda Sp. z o.o.,aktywny,2025-08-08
1079,PRD-45321,Synchronized didactic core,Materiały zużywalne,szt,-2161.81,3540.1,23,1363437458987,Fundacja Mordal,aktywny,2022-11-27
1080,PRD-26188,Upgradable tangible database,Sprzęt laboratoryjny,pcs,3987.28,6364.4,23 %,3875579591275,Basaj S.A.,aktywny,2021-09-08
1081,PRD-50444,Focused well-modulated Internet solution,Podłoża mikrobiologiczne,szt,3177.62,3771.41,23,2662805988733,Fundacja Serwa Sp. z o.o. Sp.k.,nieaktywny,2026-04-15
1082,PRD-74983,Universal tangible architecture,Szkło laboratoryjne,szt,319.52,396.85,23,9018581911806,Grupa Chmara i syn s.c.,aktywny,2021-03-18
1083,PRD-13294,Streamlined didactic solution,Szkło laboratoryjne,pcs,1482.84,1588.41,23,7769427429269,PPUH Baka-Pawela Sp. z o.o.,aktywny,2022-08-21
1084,PRD-43471,Profit-focused well-modulated matrices,Podłoża mikrobiologiczne,szt,1777.92,2105.91,23,4560476991998,Grupa Pabisiak,aktywny,2024-04-23
1085,PRD-75015,Assimilated bifurcated encoding,Szkło laboratoryjne,szt,1814.75,1910.0,23%,1925674011304,Kilar-Szuta Sp. z o.o.,aktywny,2026-01-24
1086,PRD-93989,Virtual dynamic flexibility,Sprzęt laboratoryjny,sztuka,165.17,237.03,23,9703745889380,PPUH Wojcik,aktywny,2022-05-21
1087,PRD-91306,Optional 4thgeneration methodology,Szkło laboratoryjne,szt,2802.97,4313.28,23,8647712034806,Feliksiak s.c.,aktywny,2022-09-30
1088,PRD-78049,Phased zero administration infrastructure,Materiały zużywalne,szt,1558.27,2577.62,23,5876342438505,Grupa Sibiga,aktywny,2023-01-28
1089,PRD-69293,Universal modular knowledgebase,Podłoża mikrobiologiczne,szt,3927.29,6817.23,23,8031572617715,Gabinety Konieczek,aktywny,2020-10-04
1090,PRD-56124,Distributed heuristic strategy,Odczynniki,szt,406.93,672.43,23,3917629942086,Spółdzielnia Pakos Sp. z o.o.,aktywny,2023-09-29
1091,PRD-74766,Multi-tiered web-enabled synergy,Odczynniki,szt,1788.1,2951.65,23,4393985725609,Pyć-Kandora Sp. z o.o.,nieaktywny,2021-05-08
1092,PRD-39847,Exclusive stable methodology,Odczynniki,szt,3904.19,5405.27,23,6796037336990,FPUH Fiedorczuk-Jamroży Sp.k.,aktywny,2021-04-09
1093,PRD-22421,Synchronized value-added throughput,Aparatura,szt,2466.96,3372.99,23,7345296463954,Piotrowiak i syn s.c.,aktywny,2022-02-26
1094,PRD-12673,Team-oriented web-enabled intranet,Odczynniki,szt,454.68,484.37,23,9771059933628,Mrózek i syn s.c.,aktywny,2024-01-04
1095,PRD-56763,Re-engineered reciprocal implementation,Szkło laboratoryjne,szt,2653.33,4320.51,23,9164208361447,Nieroda-Guściora Sp.j.,aktywny,2020-08-12
1096,PRD-52675,Persistent 3rdgeneration access,Sprzęt laboratoryjny,szt,1407.38,2149.6,23%,1939102528142,PPUH Bartela,aktywny,2025-04-15
1097,PRD-10366,Grass-roots impactful policy,Materiały zużywalne,szt,777.16,1173.94,23,4796323049741,Fundacja Migda s.c.,aktywny,2024-11-08
1098,PRD-82913,Fully-configurable transitional challenge,Aparatura,szt,3945.18,4758.46,23,3953578848286,Walkusz-Pawlaczek Sp.j.,aktywny,2026-02-21
1099,PRD-60436,Centralized 4thgeneration methodology,Sprzęt laboratoryjny,szt,1151.5,1936.72,23,7950025823718,Maras Sp.k.,nieaktywny,2025-11-22
1100,PRD-55601,Intuitive multi-state access,Sprzęt laboratoryjny,pcs,1272.45,1420.86,23,5577010641688,Ryznar Sp.j.,aktywny,2022-11-15
1101,PRD-96026,Cloned even-keeled projection,Odczynniki,szt,2158.54,2483.4,23,6718510467927,Stożek Sp.j.,aktywny,2022-09-20
1102,PRD-95328,Exclusive dynamic contingency,,szt,2932.95,3762.57,23,5709898535334,Zacharczuk-Ochnik i syn s.c.,aktywny,2021-11-06
1103,PRD-96476,Assimilated web-enabled initiative,Materiały zużywalne,szt,2376.89,3502.02,23,7763077338483,PPUH Cisoń,aktywny,2023-07-04
1104,PRD-10831,Pre-emptive explicit forecast,Szkło laboratoryjne,szt,2678.18,3922.59,23,8857613298723,FPUH Front-Skałka S.A.,nieaktywny,2021-05-23
1105,PRD-39952,Secured solution-oriented concept,Podłoża mikrobiologiczne,szt,3375.97,4685.34,23,8282701880331,Graboś-Grzenia s.c.,aktywny,2020-08-14
1106,PRD-98330,Upgradable 24hour orchestration,Odczynniki,szt,2589.99,2833.69,23,7146768451022,Spółdzielnia Garczarek s.c.,aktywny,2021-11-20
1107,PRD-21750,Inverse needs-based solution,Podłoża mikrobiologiczne,szt,3162.28,5544.34,23,8643028534736,Przystupa-Pyziak s.c.,aktywny,2020-10-08
1108,PRD-45899,Mandatory value-added focus group,Materiały zużywalne,szt,1910.06,2835.08,23,8285867781596,Stowarzyszenie Cąkała,aktywny,2021-06-04
1109,PRD-70177,Customizable didactic process improvement,Podłoża mikrobiologiczne,sztuka,2478.87,4101.33,23,1959207476367,Głowienka s.c.,aktywny,2023-03-10
1110,PRD-20639,Operative zero tolerance algorithm,Odczynniki,szt,1092.08,1147.89,23,4264120349062,Biegała-Szulczyk i syn s.c.,aktywny,2024-09-23
1111,PRD-49858,Down-sized zero-defect system engine,Aparatura,szt,1371.95,1830.0,23,8376048595111,Skotarek-Grzegorzak s.c.,aktywny,2024-12-26
1112,PRD-35241,Realigned demand-driven neural-net,Podłoża mikrobiologiczne,szt,1454.2,2026.41,23,9386537328157,Spółdzielnia Pioch s.c.,aktywny,2023-12-07
1113,PRD-10355,Sharable content-based circuit,Aparatura,kpl,338.94,370.8,23,6705948457694,Gryciuk-Zbroja Sp. z o.o.,aktywny,2022-04-06
1114,PRD-48923,Fundamental system-worthy encoding,Aparatura,szt,969.01,1057.08,23,3062382388704,Stowarzyszenie Świerkot Sp. z o.o. Sp.k.,aktywny,2025-12-31
1115,PRD-22802,Programmable fault-tolerant installation,Aparatura,szt,2547.69,4325.62,23,4875496802222,Gabinety Kapciak s.c.,aktywny,2025-09-30
1116,PRD-11663,Optional user-facing matrices,Materiały zużywalne,szt,882.81,1480.04,23,3900375686118,Grupa Gros,aktywny,2020-07-23
1117,PRD-19214,Focused mobile throughput,Podłoża mikrobiologiczne,szt,3804.0,6017.95,0.23,3621724749666,Włodarz Sp. z o.o.,aktywny,2021-04-04
1118,PRD-59523,Open-architected discrete benchmark,Odczynniki,szt,3738.54,6177.24,23 %,9422672104243,Stowarzyszenie Majerczyk S.A.,aktywny,2021-02-14
1119,PRD-89154,Re-engineered leadingedge matrices,Odczynniki,opak,1730.16,1974.66,23,8624512933095,Grupa Smutek Sp. z o.o. Sp.k.,aktywny,2025-09-17
1120,PRD-45283,Multi-channeled multimedia framework,Odczynniki,szt,0,348.94,23,59170114518,Przekop Sp. z o.o.,aktywny,2025-10-27
1121,PRD-36572,Customizable value-added time-frame,Odczynniki,szt,1775.05,2437.24,23 %,6016430551415,Stowarzyszenie Welenc,aktywny,2020-12-02
1122,PRD-98224,Configurable holistic intranet,,szt,2273.02,3446.91,23,9115553324594,Gronkiewicz-Rabiej Sp.k.,aktywny,2025-04-09
1123,PRD-29605,Integrated transitional data-warehouse,Szkło laboratoryjne,szt,3310.45,5618.65,23,4850486592925,Grupa Młyńczak Sp.j.,aktywny,2026-01-20
1124,PRD-71484,Public-key homogeneous capability,Aparatura,szt,2166.52,1513.78,23%,9944437578651,Siemek Sp.j.,nieaktywny,2022-04-11
1125,PRD-55641,Assimilated dedicated implementation,Szkło laboratoryjne,szt,1027.58,1246.04,23,63148181281,Strzyż s.c.,nieaktywny,2025-07-27
1126,PRD-34562,Robust composite initiative,Podłoża mikrobiologiczne,szt,3946.12,6868.01,23,1215754813575,Bruś Sp. z o.o. Sp.k.,aktywny,2020-12-16
1127,PRD-52526,Mandatory global strategy,Materiały zużywalne,szt,2281.67,3149.17,23,7244830866106,Fundacja Ciężka,aktywny,2022-09-27
1128,PRD-38322,Fundamental context-sensitive support,Aparatura,szt,3408.84,5629.35,23,2544718779791,PPUH Paw Sp.j.,aktywny,2024-03-25
1129,PRD-78404,Profit-focused web-enabled extranet,Odczynniki,szt,1530.52,2484.86,23,1310427451704,Wietecha-Terka Sp. z o.o.,aktywny,2026-07-22
1130,PRD-63177,Future-proofed 4thgeneration customer loyalty,Materiały zużywalne,szt,734.13,932.59,23,8903770513078,Gabinety Berendt,aktywny,2024-03-19
1131,PRD-93869,Future-proofed responsive software,Sprzęt laboratoryjny,szt,228.47,287.62,23,4812997316843,Stowarzyszenie Reszke,aktywny,2024-09-30
1132,PRD-50000,Re-contextualized heuristic service-desk,Aparatura,szt,3625.74,4917.36,23,3075425742771,Gabinety Saran Sp. z o.o.,aktywny,2021-04-05
1133,PRD-19772,Advanced discrete ability,Podłoża mikrobiologiczne,szt,1461.49,2096.5,23,7705480362857,Samol s.c.,aktywny,2020-10-26
1134,PRD-87875,Open-source secondary challenge,Odczynniki,szt.,110.2,190.32,23,8603397199041,Wąsek-Wykręt S.A.,aktywny,2023-09-18
1135,PRD-55497,Face-to-face multi-state implementation,Podłoża mikrobiologiczne,szt,2395.71,2623.27,23,6777009800073,Fundacja Łyjak-Jaje S.A.,aktywny,2023-01-21
1136,PRD-74816,Team-oriented bandwidth-monitored projection,Szkło laboratoryjne,szt.,2466.83,4269.69,23,8632846374355,FPUH Mądrzyk i syn s.c.,aktywny,2026-07-22
1137,PRD-75605,Expanded human-resource website,Aparatura,szt,2388.12,2545.33,23%,6421500722849,Spółdzielnia Szott-Zmuda Sp.k.,aktywny,2025-05-14
1138,PRD-60952,Centralized optimal Graphic Interface,Odczynniki,szt,3586.44,4913.35,23,58977805319,Grupa Dolega s.c.,aktywny,2022-04-07
1139,PRD-10256,Ergonomic empowering algorithm,,szt,0,4206.5,0.23,1882481732150,PPUH Leśko-Tomys Sp.k.,aktywny,2020-11-22
1140,PRD-55172,Multi-lateral 5thgeneration moratorium,Szkło laboratoryjne,szt,1372.43,1258.75,23,5926987097040,Osiadacz S.A.,nieaktywny,2020-09-08
1141,PRD-73507,Open-source system-worthy utilization,Podłoża mikrobiologiczne,szt,1023.51,1571.75,23,4107340817520,Gabinety Gasz,aktywny,2020-08-19
1142,PRD-20946,Versatile zero-defect adapter,Materiały zużywalne,szt,138.76,122.34,23,8279389087517,Latek-Rozumek s.c.,aktywny,2024-06-15
1143,PRD-33340,Self-enabling eco-centric open architecture,,szt,2359.97,3555.64,23,6457555928355,Spółdzielnia Misiurek,aktywny,2025-10-22
1144,PRD-23178,User-friendly methodical Local Area Network,Szkło laboratoryjne,szt,1680.28,2577.47,23%,4183480734260,Podkowa Sp.k.,nieaktywny,2021-05-27
1145,PRD-11313,Operative context-sensitive workforce,Sprzęt laboratoryjny,szt,2398.34,2586.43,23,8098764077678,PPUH Pabiś Sp.k.,aktywny,2023-07-02
1146,PRD-28995,Switchable object-oriented groupware,Aparatura,szt,3729.4,6251.58,23,9331204865125,Teterycz i syn s.c.,aktywny,2024-03-24
1147,PRD-31682,Enterprise-wide radical help-desk,,szt,2311.13,3900.61,23,4030125859104,Stowarzyszenie Niebudek,aktywny,2024-08-07
1148,PRD-46471,User-friendly human-resource interface,Materiały zużywalne,szt,2966.87,3702.47,23,2607098746523,Stowarzyszenie Raszkiewicz-Nazimek i syn s.c.,aktywny,2020-08-09
1149,PRD-54416,Configurable user-facing system engine,Aparatura,szt,473.17,608.03,23 %,7523907661925,Gabinety Juraszczyk Sp.k.,aktywny,2021-09-16
1150,PRD-57513,Multi-channeled intermediate capacity,Materiały zużywalne,szt,846.83,1235.74,23,3762730920538,Stowarzyszenie Matynia s.c.,nieaktywny,2022-11-08
1151,PRD-38273,Adaptive 24/7 budgetary management,Szkło laboratoryjne,szt,1884.86,1998.79,23,5262733444336,FPUH Golonko Sp.k.,aktywny,2024-02-22
1152,PRD-29615,Cloned secondary knowledge user,Podłoża mikrobiologiczne,sztuka,3589.43,5965.12,23,3586516773090,Pielech-Kohut Sp.j.,aktywny,2023-05-17
1153,PRD-36806,Reduced stable toolset,Szkło laboratoryjne,szt.,2796.18,3137.32,23,9490042948756,FPUH Karpiak,aktywny,2025-05-29
1154,PRD-82313,Intuitive optimal contingency,Odczynniki,szt,1306.95,1800.82,23,4472441680877,Rudzik-Maziarczyk Sp. z o.o.,aktywny,2024-10-01
1155,PRD-43951,Open-source transitional data-warehouse,Podłoża mikrobiologiczne,szt,80.93,110.49,23,1779636215089,Spółdzielnia Wizner-Budkiewicz Sp.j.,nieaktywny,2023-12-23
1156,PRD-48352,Grass-roots upward-trending migration,Odczynniki,opak,3128.79,3685.77,23%,4291572924006,Fundacja Czenczek-Łodyga Sp.k.,aktywny,2024-06-14
1157,PRD-85568,Synergized 6thgeneration application,Sprzęt laboratoryjny,opak,2088.66,3365.61,23,8948907090337,Barczuk Sp. z o.o.,aktywny,2025-05-10
1158,PRD-93859,Persistent next generation benchmark,Materiały zużywalne,szt,3507.21,4096.14,23,9915789181271,Olszyna-Lisoń s.c.,nieaktywny,2022-12-31
1159,PRD-58128,Horizontal scalable projection,Materiały zużywalne,pcs,1525.21,2200.39,23,3338775014776,Fundacja Polasik,aktywny,2022-01-30
1160,PRD-97083,Compatible user-facing support,Odczynniki,szt,1675.17,2708.41,23,8193949789539,Drop-Demiańczuk Sp. z o.o. Sp.k.,nieaktywny,2024-09-28
1161,PRD-58508,Vision-oriented non-volatile framework,Sprzęt laboratoryjny,szt,3397.51,3729.23,23,3387358062336,Stowarzyszenie Kasperczak-Matyjasek i syn s.c.,aktywny,2025-08-06
1162,PRD-38184,Horizontal context-sensitive product,Materiały zużywalne,szt,2990.32,5356.12,23,2678331388860,Madzia-Dzienisz Sp. z o.o. Sp.k.,aktywny,2023-10-05
1163,PRD-54232,Vision-oriented coherent toolset,Aparatura,szt,3749.16,5184.61,23 %,9961641763927,Spółdzielnia Fita-Matus Sp.j.,aktywny,2025-04-14
1164,PRD-40981,Down-sized systematic monitoring,Aparatura,szt,850.12,1203.49,23,1139468494362,FPUH Koterba i syn s.c.,aktywny,2024-04-16
1165,PRD-86457,Open-architected stable matrix,Szkło laboratoryjne,szt,996.45,1184.02,23,7865985154681,PPUH Uryga-Ekert S.A.,aktywny,2024-04-05
1166,PRD-35592,Business-focused client-driven instruction set,Podłoża mikrobiologiczne,szt,1814.34,1667.74,23,7845145644718,Fundacja Gul,aktywny,2023-10-16
1167,PRD-52951,Sharable logistical structure,Aparatura,szt,1332.04,1557.02,23,3693670482557,Grupa Towarek Sp. z o.o.,aktywny,2022-11-11
1168,PRD-43605,Mandatory multi-state open architecture,Podłoża mikrobiologiczne,szt,3140.78,5115.41,23,3314912540655,Garczyk-Sarosiek Sp.k.,aktywny,2024-11-22
1169,PRD-68663,Cloned multi-tasking Local Area Network,Odczynniki,szt,492.49,708.38,23,1779004341008,Rajch s.c.,nieaktywny,2025-05-29
1170,PRD-36531,Right-sized even-keeled archive,Szkło laboratoryjne,szt,2283.35,3763.15,23,5628251710056,Cyroń Sp.k.,aktywny,2020-12-21
1171,PRD-79373,Re-engineered bottom-line budgetary management,Sprzęt laboratoryjny,szt,3804.91,5872.95,23,2241850664478,Grupa Karpiel Sp. z o.o. Sp.k.,aktywny,2026-05-07
1172,PRD-50124,Open-architected eco-centric extranet,Podłoża mikrobiologiczne,szt,3999.72,5332.76,23,9526306975586,FPUH Gramza Sp. z o.o.,aktywny,2026-02-11
1173,PRD-17501,Customer-focused optimal middleware,Sprzęt laboratoryjny,szt,3181.0,3592.49,23,7335130306347,Nieroda-Makulec s.c.,aktywny,2024-04-17
1174,PRD-64416,Persevering high-level website,Sprzęt laboratoryjny,szt,2607.11,4009.43,23,7745595192565,Spółdzielnia Domińczak,aktywny,2021-05-19
1175,PRD-81711,Visionary exuding matrix,Szkło laboratoryjne,sztuka,564.98,728.44,23,7751413631038,Domińczak-Drewnik i syn s.c.,aktywny,2026-06-13
1176,PRD-10475,Synchronized multi-state moratorium,Aparatura,szt,279.02,478.04,23,5965409381235,FPUH Kurach,aktywny,2022-07-07
1177,PRD-62462,Front-line modular success,Odczynniki,szt,3656.78,4400.03,23,8284149418792,Stowarzyszenie Stożek Sp.k.,aktywny,2026-04-02
1178,PRD-96814,Upgradable modular knowledgebase,Szkło laboratoryjne,szt,2602.36,4648.26,23,5592549276687,Parzyszek Sp.j.,aktywny,2023-08-11
1179,PRD-27607,Realigned next generation capability,Odczynniki,szt,841.63,1409.3,23,4491122991206,Ignatiuk-Brózda S.A.,aktywny,2026-02-06
1180,PRD-37841,Managed bandwidth-monitored complexity,Szkło laboratoryjne,kpl,3974.35,6717.68,23,2279654333613,Myrcik Sp.k.,aktywny,2021-05-29
1181,PRD-49902,Upgradable zero administration open architecture,Sprzęt laboratoryjny,szt,2737.38,3909.6,23,1821372512699,Cieniuch S.A.,aktywny,2025-10-25
1182,PRD-59256,Versatile composite initiative,Szkło laboratoryjne,szt,2282.13,3231.86,23,4106384153292,PPUH Maruszczyk Sp. z o.o.,aktywny,2021-12-02
1183,PRD-50000,Seamless incremental secured line,Szkło laboratoryjne,szt,2226.78,3942.68,23,5911177094865,Fundacja Rode Sp. z o.o.,aktywny,2021-08-01
